SV	MA_1_R_1_1_1	MA_1_R_1_2_2	MA_1_R_1_3_3	MA_1_R_1_4_4	MA_1_R_1_5_5	MA_1_R_1_6_6	MA_1_R_1_8_7	MA_2_R_2_1_8	MA_2_R_2_2_9	MA_2_R_2_3_10	MA_2_R_2_4_11	MA_2_R_2_5_12	MA_2_R_2_6_13	MA_2_R_2_7_14	MA_2_R_2_8_15	MA_3_R_3_1_16	MA_3_R_3_2_17	MA_3_R_3_3_18	MA_3_R_3_4_19	MA_3_R_3_5_20	MA_3_R_3_6_21	MA_3_R_3_7_22	MA_3_R_3_8_23	MA_3_R_3_9_24	MA_4_R_4_1_25	MA_4_R_4_4_28	MA_4_R_4_6_30	MA_4_R_4_8_32	MA_4_R_4_9_33	MA_5_R_5_1_34	MA_5_R_5_2_35	MA_5_R_5_3_36	MA_5_R_5_4_37	MA_5_R_5_6_39	MA_5_R_5_7_40	MA_5_R_5_8_41	MA_6_R_6_1_42	MA_6_R_6_2_43	MA_6_R_6_3_44	MA_6_R_6_4_45	MA_6_R_6_5_46	MA_6_R_6_6_47	MA_6_R_6_7_48	MA_6_R_6_8_49	MW_1_R_1_3_52	MW_1_R_1_5_54	MW_1_R_1_6_55	MW_1_R_1_7_56	MW_1_R_1_8_57	MW_2_R_2_1_58	MW_2_R_2_2_59	MW_2_R_2_3_60	MW_2_R_2_4_61	MW_2_R_2_5_62	MW_2_R_2_6_63	MW_2_R_2_7_64	MW_2_R_2_8_65	MW_3_R_3_1_66	MW_3_R_3_2_67	MW_3_R_3_3_68	MW_3_R_3_4_69	MW_3_R_3_5_70	MW_3_R_3_6_71	MW_3_R_3_7_72	MW_3_R_3_8_73	MW_4_R_4_1_74	MW_4_R_4_2_75	MW_4_R_4_3_76	MW_4_R_4_4_77	MW_4_R_4_5_78	MW_4_R_4_6_79	MW_4_R_4_7_80	MW_4_R_4_8_81	MW_5_R_5_1_82	MW_5_R_5_2_83	MW_5_R_5_3_84	MW_5_R_5_4_85	MW_5_R_5_5_86	MW_5_R_5_6_87	MW_5_R_5_7_88	MW_5_R_5_8_89	MW_6_R_6_1_90	MW_6_R_6_2_91	MW_6_R_6_3_92	MW_6_R_6_4_93	MW_6_R_6_5_94	MW_6_R_6_6_95	MW_6_R_6_7_96	MW_6_R_6_8_97
DENOVO790	0	1	0	0	2	1	0	2	0	0	2	0	0	0	0	0	1	0	1	1	0	0	4	0	0	1	0	1	1	2	0	12	8	2	0	1	1	0	6	2	0	0	1	2	0	2	2	0	5	2	0	0	0	0	1	1	1	1	2	1	0	0	3	2	3	0	0	0	3	1	1	0	3	2	4	2	0	0	2	1	1	1	0	0	2	1	0	0	2
DENOVO3720	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
DENOVO3349	0	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0
DENOVO2706	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	0	0	1	1	1	1	0	1	2	0	0	0	0
DENOVO1204	1	1	2	1	1	0	0	1	0	1	0	0	4	0	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	2	1	0	1	0	2	4	1	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	3	0	2	2	0	1	5	2	1	0	0	2	0	1	0	0
DENOVO393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO3032	0	0	0	0	0	0	0	0	0	0	6	0	0	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO346	0	1	0	0	1	0	0	0	6	2	0	13	6	0	0	0	0	1	0	3	0	0	1	0	1	1	2	1	10	0	13	0	0	3	6	0	12	8	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	1	5	5	0	0	65	0	0	0	0	4	0	2	0	0	0	0	1	1	2	1	2	0	1	2	0	2	0	0	0	0	1
DENOVO173	0	6	20	6	24	17	21	0	5	3	8	6	1	19	16	2	0	2	0	3	0	0	0	0	3	3	6	3	0	0	4	0	0	3	9	0	11	9	1	0	1	21	0	0	0	2	1	4	1	0	0	0	0	0	1	1	0	2	8	3	6	8	29	1	2	2	12	2	1	4	1	3	2	0	0	4	7	10	7	1	4	16	1	4	4	22	1	14	2
DENOVO1153	0	0	0	0	2	2	1	2	0	0	6	0	2	4	5	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1	3	0	1	0	10	0	4	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0
DENOVO1964	0	0	8	0	7	6	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1111	0	0	2	0	3	1	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	9	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	0	14	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	5	0	0	0	0
DENOVO1357	0	0	6	0	1	3	4	2	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	8	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DENOVO1127	0	1	0	0	0	0	0	0	0	0	1	0	2	1	3	0	1	3	2	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	3	0	27	0	0	0
DENOVO22	48	26	37	16	32	38	43	15	99	20	20	48	13	26	17	43	23	27	19	23	44	27	55	11	8	5	11	16	9	24	36	9	12	21	61	19	51	49	32	65	16	67	17	27	22	27	23	70	31	46	8	28	41	40	24	23	21	16	17	21	14	17	35	34	33	10	6	25	13	17	21	25	8	26	25	17	42	7	24	22	24	27	21	12	32	45	16	32	29
DENOVO4729	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	2	0
DENOVO18	25	28	0	28	1	0	0	76	43	49	3	75	54	5	130	9	8	38	43	1	7	16	28	22	84	66	13	13	10	39	85	30	20	78	82	187	0	0	129	38	51	3	8	49	8	11	17	7	12	7	10	45	10	29	55	118	31	52	16	34	34	35	15	52	27	14	40	13	17	57	26	39	11	182	186	57	29	189	48	242	44	30	72	10	22	67	84	81	30
DENOVO35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO592	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	8	26	0	22	3	0	8	3	0	4	8	0	14	0	0	0	0	0	4	10	0	0	0	5	0	2	0	0	8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	8	0	0	0
DENOVO54	0	1	4	0	6	7	7	3	0	20	11	9	7	5	3	23	5	2	1	0	13	0	0	25	0	7	1	16	3	7	7	1	5	40	1	5	18	17	0	20	1	3	4	3	1	7	9	12	23	19	0	20	21	16	20	9	3	58	15	32	15	22	79	32	37	2	2	9	28	4	7	15	34	1	17	15	26	8	8	0	15	0	4	15	13	41	4	0	24
DENOVO336	0	0	2	0	9	4	3	0	0	2	8	12	2	10	0	0	2	3	3	0	11	0	1	23	0	0	0	2	0	0	1	2	0	8	2	0	4	8	1	1	0	0	0	1	0	0	0	2	1	0	0	1	1	0	0	0	4	2	2	0	3	1	5	1	7	0	0	1	3	5	1	3	6	0	2	0	0	1	0	0	0	0	7	1	0	0	10	0	0
DENOVO293	0	0	0	0	0	0	0	0	0	0	8	1	0	6	0	1	2	0	0	7	6	0	0	5	0	0	0	9	1	0	1	1	0	14	0	1	1	0	3	7	0	0	1	1	0	0	8	3	2	7	0	18	0	10	13	0	2	16	4	1	17	11	12	21	28	1	1	4	5	17	4	0	5	0	0	1	5	0	4	0	1	1	1	0	0	3	4	1	1
DENOVO231	0	3	1	0	2	1	1	2	0	0	5	12	1	3	4	4	2	1	0	2	16	4	0	2	0	2	0	17	0	1	1	0	0	2	0	0	15	16	0	56	7	1	10	4	0	5	2	0	8	28	1	7	8	0	0	2	2	4	4	4	0	2	10	0	0	2	0	2	4	0	0	1	4	0	5	2	1	5	3	0	3	0	3	2	1	17	2	0	1
DENOVO26	60	39	79	1	97	82	77	5	17	21	26	17	3	13	10	16	12	61	40	4	26	20	19	36	32	25	10	32	8	9	4	0	0	60	26	6	51	39	7	193	11	7	8	56	9	4	7	16	18	25	5	7	27	20	27	2	4	73	30	53	30	35	36	11	16	3	11	10	36	2	10	27	45	0	3	35	14	4	27	1	32	2	0	3	22	9	1	0	26
DENOVO50	17	18	3	7	8	2	4	2	6	9	7	3	13	7	4	5	9	16	20	0	23	39	29	36	63	0	6	14	8	8	0	0	3	17	38	0	68	65	46	38	5	15	9	30	2	19	11	15	18	1	4	1	14	2	0	1	7	22	4	4	7	8	8	17	35	3	0	23	20	32	35	41	35	0	2	3	1	6	3	0	1	1	2	1	7	0	1	7	13
DENOVO3721	1	0	0	0	1	0	0	1	0	3	0	1	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
DENOVO2651	1	2	0	0	2	1	1	1	2	0	1	1	0	0	0	0	0	1	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	2	1	2	0	0	0	0	0	1	0	0	3	0	0	0	1	0	1	1	0	0	2	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0
DENOVO3766	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	3	0	0	0	1	2	1	1	1	0	0	2	0	0	0	0	0	0	0	2	2	0	1	2	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	2	0	0	0	1	1	2	0	1	2	1	0	1	1	2	0	0	0	0	0	0	0	1	0	3	0	1	1	1	0	0
DENOVO40	10	14	5	8	0	0	1	16	12	3	17	0	1	22	16	20	10	4	2	0	15	12	16	36	62	13	1	14	6	5	2	1	2	12	17	32	28	31	33	131	12	7	21	55	13	9	17	12	13	34	9	39	19	27	26	5	12	33	30	18	28	22	5	17	34	3	11	15	11	30	21	10	15	3	0	13	7	2	15	0	9	3	44	0	2	9	35	0	0
DENOVO95	10	15	56	9	78	51	49	3	9	1	5	0	0	6	7	3	20	0	0	0	3	22	16	3	0	0	22	7	0	0	0	1	0	0	0	0	0	0	39	0	0	3	0	0	2	3	0	7	6	0	0	17	0	0	4	2	2	32	9	2	15	14	8	3	1	2	0	2	3	1	2	3	3	1	0	0	1	6	2	0	0	5	0	0	5	0	0	0	1
DENOVO202	5	2	10	3	7	20	20	0	0	0	1	3	7	0	3	3	5	1	1	0	5	1	2	1	24	4	0	3	0	1	1	0	0	8	25	16	2	3	1	1	0	3	1	0	0	11	2	27	0	1	2	0	14	4	0	5	5	4	0	2	4	10	3	1	4	0	0	5	0	0	2	3	0	0	10	3	19	2	1	0	2	2	12	16	11	2	9	3	2
DENOVO89	8	2	37	5	16	32	31	2	3	3	0	6	7	1	5	11	2	12	10	7	31	12	7	1	16	6	3	5	10	3	11	0	2	20	14	8	2	6	0	3	0	3	0	1	1	36	4	18	10	0	1	5	15	14	0	5	2	3	1	1	1	2	2	0	6	2	4	9	5	16	6	4	6	1	28	2	61	2	2	2	2	1	25	19	16	13	24	1	5
DENOVO2972	0	0	3	0	3	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO1096	1	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	2	1	0	0	1	0	0	0	0	0	1	1	0	1	4	0	8	7	7	6	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	2	6	0	0	0	0	0	5	1	0	0	0	0	5	0	1	1
DENOVO272	4	5	5	8	4	2	5	1	0	1	4	5	3	4	2	5	1	2	2	5	2	4	5	1	1	0	0	1	1	3	3	14	15	10	0	0	5	6	6	3	0	6	0	3	0	0	2	0	15	1	0	4	4	0	3	0	5	5	2	1	4	4	1	13	3	7	0	4	4	5	2	3	4	2	2	7	1	1	10	0	10	4	1	2	1	0	4	0	1
DENOVO3787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4948	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
DENOVO3999	0	0	1	1	0	3	0	0	1	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	1	2	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	3	0	1	0	2	0	1	1	0	0	0	1	0
DENOVO308	17	5	10	0	5	14	29	0	44	3	5	10	10	8	0	1	1	6	5	2	7	0	0	1	2	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0	1	0	0	0	0	5	9	0	0	0	6	6	1	6	0	0	0	0	0	0	1
DENOVO53	3	2	17	1	17	33	54	2	16	10	9	0	0	12	28	2	1	6	2	0	10	4	3	1	5	1	2	5	4	38	3	15	13	12	11	10	10	22	4	7	10	46	3	7	3	11	13	0	12	2	1	9	8	20	15	9	6	9	15	6	12	12	8	3	8	23	7	20	2	21	10	6	1	31	5	23	38	8	34	28	22	6	22	6	12	13	11	13	5
DENOVO329	1	2	0	1	2	1	2	1	0	0	2	0	3	1	2	3	1	0	0	2	0	1	1	4	0	1	0	2	0	0	4	0	0	2	1	0	9	0	4	0	1	4	9	2	1	7	2	0	5	9	1	5	0	2	3	3	9	1	1	6	0	3	5	1	0	0	3	0	2	2	1	0	2	3	23	5	5	9	4	4	2	1	5	0	3	5	5	1	7
DENOVO804	0	4	0	0	1	0	1	1	0	0	0	0	2	0	0	0	1	0	5	0	1	1	1	2	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	4	2	1	0	0	3	0	0	0	2	0	5	0	0	2	0	0	3	0	4	0	0	0	2	0	1	0	1	1	12	1	5	1	1	0	0	0	2	0	1	0	0	0	0
DENOVO4693	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	1	0	1	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVO4489	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0
DENOVO46	17	19	10	52	5	7	13	10	6	0	30	11	12	18	8	52	8	11	15	1	10	12	9	19	50	29	22	31	19	29	7	17	31	7	4	7	20	17	15	15	38	4	32	21	8	12	4	6	18	3	43	1	18	6	13	8	4	15	2	25	9	10	13	11	18	9	5	3	14	14	8	11	6	11	15	0	35	4	1	11	3	6	2	10	7	16	5	7	7
DENOVO464	2	7	1	8	2	2	2	3	5	4	2	2	5	3	1	9	3	2	4	1	0	9	2	6	9	4	6	11	3	7	1	7	3	3	1	4	7	2	3	1	10	3	3	5	3	1	1	2	3	1	10	0	0	2	1	3	3	2	0	2	2	1	2	5	3	3	3	0	4	2	1	2	1	5	4	1	6	1	0	0	1	1	2	3	1	3	7	1	2
DENOVO239	1	6	18	4	8	13	6	12	2	3	17	0	3	7	1	2	2	21	27	7	3	2	3	1	4	10	8	5	2	4	1	9	7	3	4	1	8	4	8	1	4	5	1	2	4	6	2	5	3	1	8	2	9	0	10	1	5	2	3	7	3	4	0	3	6	3	2	1	2	1	0	0	2	6	12	3	0	0	2	1	3	1	2	3	2	0	2	0	6
DENOVO298	0	0	0	0	3	1	0	0	14	0	0	0	0	0	3	0	1	4	2	2	2	9	2	0	0	7	0	3	0	3	1	0	2	1	0	0	2	0	0	1	0	1	0	1	4	2	3	2	4	0	0	1	24	0	35	1	2	0	4	0	5	4	0	3	0	0	10	0	3	1	4	0	4	3	24	0	1	1	0	1	1	1	6	4	6	9	4	4	4
DENOVO3590	0	1	0	1	0	0	0	2	0	0	3	0	0	2	0	0	1	1	0	0	0	2	1	0	0	1	0	0	1	1	0	1	4	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0
DENOVO32	10	29	30	21	22	12	14	43	16	5	55	0	10	18	18	9	43	14	13	58	32	24	19	9	3	18	42	15	15	5	12	53	62	27	7	5	25	18	46	0	21	49	3	19	25	41	41	15	22	4	16	11	28	2	25	11	17	16	25	29	12	19	1	37	25	18	22	5	14	8	5	3	17	11	51	31	9	4	15	13	16	4	9	11	12	0	5	3	57
DENOVO2717	0	1	0	2	0	1	0	0	3	2	1	1	0	1	1	3	0	1	1	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	2	1	1	0	1	1	3	2	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	2	1	1	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	2	1	0	1	1
DENOVO21	39	57	13	48	13	10	16	48	31	41	27	34	52	15	24	66	19	26	28	7	15	26	19	54	38	57	24	54	23	27	19	27	29	9	14	12	57	48	47	23	66	36	74	20	27	31	15	25	20	22	32	32	23	16	16	24	29	12	18	43	17	14	29	36	38	22	23	3	12	12	5	18	12	30	44	13	19	7	6	15	8	13	45	52	9	43	46	19	48
DENOVO751	2	4	1	9	1	0	1	2	0	4	2	2	4	1	3	12	0	0	3	1	1	0	2	8	3	4	3	6	1	4	3	0	3	0	1	1	7	2	3	1	11	0	5	3	2	2	0	1	0	0	3	2	4	0	1	1	2	0	2	5	0	2	2	2	3	3	0	0	2	1	0	0	1	1	1	0	3	1	2	0	1	0	1	1	2	2	1	3	3
DENOVO2507	1	0	0	4	0	0	0	2	0	1	3	0	0	2	2	3	0	0	1	1	1	0	1	1	0	1	3	1	0	1	0	2	2	1	4	0	5	2	1	0	2	2	0	3	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
DENOVO5009	4	0	1	2	1	0	0	2	2	4	1	2	3	0	3	3	4	2	1	5	1	3	3	2	0	0	1	4	3	0	1	4	3	0	0	0	2	2	1	0	1	3	7	1	2	3	1	2	0	1	2	0	2	1	1	1	2	1	0	2	0	0	3	5	5	1	3	1	1	0	0	2	0	0	6	1	2	0	0	0	1	0	3	0	0	2	5	1	0
DENOVO4986	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	1	0	0
DENOVO91	6	9	0	2	0	0	0	14	3	47	32	34	20	12	3	20	10	3	3	13	1	9	7	27	0	7	46	13	2	23	3	34	19	0	6	8	24	23	10	0	17	3	13	27	4	5	2	9	0	1	2	6	1	2	3	3	17	8	12	3	3	1	9	12	2	1	5	2	1	0	3	2	1	13	1	0	9	2	0	16	2	0	3	3	4	10	2	6	6
DENOVO109	2	0	30	0	29	31	21	1	14	0	3	7	3	3	4	8	23	12	15	17	14	7	5	31	19	7	0	9	0	4	25	8	11	4	11	6	5	2	1	3	3	2	0	3	3	2	2	4	3	3	0	13	14	3	8	0	1	0	8	4	10	7	0	5	6	0	21	4	7	1	1	6	1	11	0	0	27	5	0	18	0	0	15	0	7	0	19	6	2
DENOVO3957	0	2	0	2	0	0	0	0	1	0	1	0	0	0	2	0	2	0	0	0	0	1	2	4	0	3	0	0	0	0	0	1	3	0	0	0	1	0	0	1	1	0	4	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	1	0	0	0	3	2	0	0	1	0	1	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	1	0	0	0
DENOVO3463	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
DENOVO1379	1	2	2	0	0	0	1	0	0	0	0	0	2	0	0	4	0	0	3	3	0	1	1	2	0	5	3	0	0	0	1	2	1	1	1	3	6	6	2	0	0	1	2	0	2	3	0	0	11	0	0	1	0	2	1	5	2	2	0	0	0	1	0	10	4	3	0	0	3	0	0	1	0	1	2	0	0	2	1	0	1	1	0	0	4	1	0	1	1
DENOVO452	1	1	0	1	1	2	2	1	0	1	2	4	3	1	1	2	0	2	7	10	3	14	3	6	1	0	0	3	2	2	2	2	2	1	3	0	1	0	4	0	2	2	4	4	1	3	0	5	3	0	1	1	2	1	2	23	5	10	2	2	0	1	4	5	0	2	0	2	3	0	2	1	0	3	8	1	5	2	5	4	4	10	3	3	2	5	1	0	4
DENOVO82	0	14	5	29	3	6	2	9	8	2	14	1	5	11	8	2	7	4	6	9	6	27	12	6	0	2	12	16	0	2	2	42	27	8	3	12	2	1	7	10	5	4	12	0	23	4	2	11	1	2	19	3	7	5	11	5	26	5	12	9	15	17	39	23	19	1	16	4	12	1	7	1	2	0	5	29	14	5	14	4	10	2	0	0	3	2	0	17	2
DENOVO64	9	13	2	8	4	4	3	3	2	4	22	9	11	16	14	1	13	3	6	19	5	15	11	15	9	4	5	20	18	10	14	26	24	12	21	10	3	4	8	3	12	21	6	15	11	14	0	8	10	4	13	2	12	6	10	6	9	4	2	5	2	5	9	19	18	2	3	3	8	4	7	4	2	4	14	5	30	1	3	3	3	3	26	27	5	29	22	4	17
DENOVO450	0	0	0	4	0	0	0	1	0	3	1	2	9	4	2	3	0	2	2	7	4	2	1	6	9	8	1	6	7	3	18	12	13	1	2	11	7	5	2	6	0	7	0	3	11	0	0	0	5	0	0	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	1	3	0
DENOVO1095	0	0	1	5	0	2	1	0	1	2	1	0	0	1	0	3	1	0	1	0	1	2	2	1	0	2	0	3	1	1	0	6	4	1	2	2	2	0	2	1	2	0	2	0	1	0	0	2	0	0	3	0	1	1	3	0	2	1	0	2	1	2	2	4	3	0	2	0	2	0	0	0	2	1	1	4	1	0	0	0	1	0	0	0	1	1	0	0	1
DENOVO1944	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	1	0	0	0	1	0	3	0	0	3	0	0	1	0	2	3	0	0	1	0	0	0	5	3	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
DENOVO4838	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	2	0	1	2	0	2	0	0	1	0	0	0	0	0	3	1	0	0	0	0	3	0	0	4	0	0	1	1	0	2	1	0	1	2	1	1	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	2	0	0	0	0	0	0	0	1
